customer_id,telecom_partner,gender,age,state,city,pincode,date_of_registration,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn,estimated_salary_log
62527,Airtel,M,20.0,Karnataka,Bangalore,747410,2020-11-08,3,125478.0,11,43.0,7397.0,1,11.739893692875345
53513,Airtel,M,45.0,Arunachal Pradesh,Kolkata,395227,2020-09-24,1,27601.0,26,22.0,3226.0,0,10.225643512847986
184201,Airtel,F,20.0,Uttarakhand,Kolkata,269618,2022-07-10,0,83008.0,18,4.0,7471.0,0,11.326704314635162
84132,BSNL,M,41.0,Maharashtra,Chennai,169689,2021-02-25,4,69354.0,24,7.0,-495.0,1,11.146993521197391
239490,Vodafone,M,38.0,Tripura,Hyderabad,948617,2023-04-13,2,40575.0,49,42.0,8272.0,0,10.610932037796898
142597,Airtel,F,24.0,Nagaland,Mumbai,738815,2021-12-14,3,53692.0,61,25.0,6848.0,1,10.891037918182654
43712,Airtel,M,47.0,Tripura,Delhi,770711,2020-08-06,3,40128.0,51,15.0,3883.0,0,10.599854543937271
219991,Airtel,F,36.0,Uttarakhand,Delhi,637748,2023-01-06,4,98180.0,59,42.0,8873.0,0,11.494567992933977
41555,BSNL,F,72.0,Kerala,Bangalore,304287,2020-07-26,0,75042.0,47,41.0,2555.0,0,11.225816561559018
209297,Reliance Jio,F,41.0,Himachal Pradesh,Delhi,590360,2022-11-13,3,42957.0,62,13.0,2854.0,0,10.667978173164208
215639,Reliance Jio,M,30.0,West Bengal,Delhi,177076,2022-12-15,4,142405.0,38,18.0,5035.0,1,11.866437411903826
10222,Reliance Jio,F,20.0,Manipur,Mumbai,373799,2020-02-21,4,30089.0,45,-4.0,2883.0,0,10.311948169624092
213002,Airtel,M,28.0,Telangana,Hyderabad,295606,2022-12-02,4,35654.0,33,24.0,8759.0,0,10.481644668462405
223562,Reliance Jio,M,28.0,Punjab,Mumbai,146953,2023-01-23,4,68261.0,25,17.0,5839.0,0,11.131108521767771
19071,BSNL,M,38.0,Assam,Chennai,527537,2020-04-05,2,82740.0,15,25.0,5825.0,0,11.323470525995061
82255,Airtel,F,58.0,Tamil Nadu,Delhi,827243,2021-02-15,3,39478.0,32,45.0,8837.0,0,10.583524163945977
193428,Reliance Jio,M,73.0,Odisha,Hyderabad,887459,2022-08-26,2,47404.0,94,37.0,3897.0,0,10.76648298735206
8932,BSNL,F,67.0,Karnataka,Chennai,484385,2020-02-14,2,120352.0,4,22.0,1468.0,1,11.698184370195927
240637,Airtel,M,61.0,Sikkim,Bangalore,772865,2023-04-19,1,69701.0,25,1.0,3764.0,0,11.15198429074153
203210,BSNL,M,36.0,Bihar,Mumbai,314202,2022-10-14,4,69595.0,40,5.0,9432.0,1,11.150462373406606
55468,Vodafone,F,37.0,Goa,Kolkata,684574,2020-10-04,4,98002.0,82,29.0,7443.0,1,11.492753369429062
23833,Reliance Jio,M,38.0,Sikkim,Chennai,281641,2020-04-29,3,81667.0,38,28.0,5223.0,0,11.31041752725609
57816,BSNL,M,26.0,Meghalaya,Hyderabad,865482,2020-10-16,0,26607.0,50,16.0,7620.0,0,10.188967201432709
171792,Vodafone,M,57.0,Punjab,Bangalore,385089,2022-05-09,1,128140.0,56,29.0,9175.0,0,11.760886499126975
5359,Airtel,M,74.0,Madhya Pradesh,Bangalore,631988,2020-01-27,0,93787.0,97,36.0,7502.0,0,11.448792195040626
16384,Reliance Jio,F,31.0,Sikkim,Bangalore,230948,2020-03-22,0,66138.0,70,9.0,1575.0,1,11.09951386697788
20035,Vodafone,M,43.0,Madhya Pradesh,Hyderabad,550413,2020-04-10,0,136785.0,82,5.0,1181.0,1,11.82617293975229
1198,BSNL,M,74.0,Tripura,Delhi,788369,2020-01-06,3,97400.0,22,23.0,2458.0,1,11.486591756518374
112611,BSNL,M,42.0,Assam,Bangalore,126945,2021-07-17,3,39938.0,27,24.0,6543.0,0,10.595108569100027
14875,Vodafone,M,66.0,Uttarakhand,Bangalore,184118,2020-03-15,1,28696.0,21,50.0,8853.0,0,10.264547866667387
124155,Reliance Jio,F,19.0,Maharashtra,Hyderabad,429058,2021-09-13,2,77919.0,53,31.0,5493.0,1,11.263437938316416
224094,Airtel,M,36.0,West Bengal,Bangalore,102599,2023-01-26,4,84530.0,11,10.0,8877.0,0,11.344873609972483
198497,BSNL,M,53.0,Tripura,Mumbai,951347,2022-09-20,3,104852.0,24,46.0,5788.0,0,11.560314648224033
141676,Vodafone,F,74.0,Uttarakhand,Mumbai,404317,2021-12-10,1,138266.0,93,51.0,180.0,0,11.836941877466879
216381,Reliance Jio,M,32.0,Uttarakhand,Kolkata,521574,2022-12-19,1,29770.0,25,12.0,8827.0,0,10.301290044308947
7803,Reliance Jio,F,43.0,Mizoram,Bangalore,970482,2020-02-09,3,110583.0,39,19.0,726.0,0,11.613530692144193
56245,Reliance Jio,M,60.0,Uttar Pradesh,Delhi,418007,2020-10-08,0,95857.0,72,18.0,8365.0,0,11.470623208736322
66371,Airtel,F,41.0,Arunachal Pradesh,Delhi,866535,2020-11-28,2,120192.0,85,49.0,3483.0,1,11.696854063114568
177056,Airtel,M,25.0,West Bengal,Chennai,680146,2022-06-05,0,41446.0,67,26.0,4883.0,0,10.632170781587089
104248,Vodafone,M,21.0,Goa,Kolkata,246218,2021-06-05,2,135444.0,3,14.0,4438.0,0,11.816320932841501
223630,Vodafone,F,70.0,Arunachal Pradesh,Kolkata,151751,2023-01-24,3,75490.0,36,8.0,804.0,0,11.231768722833587
189228,Airtel,F,26.0,Himachal Pradesh,Chennai,694192,2022-08-05,1,90400.0,27,10.0,8432.0,0,11.412010608265987
25469,Airtel,M,33.0,Rajasthan,Kolkata,358246,2020-05-07,4,24494.0,29,27.0,4472.0,0,10.106224294072675
91651,Vodafone,F,30.0,Assam,Chennai,265990,2021-04-03,1,128690.0,89,21.0,4852.0,0,11.765169461069066
11148,Vodafone,M,36.0,Arunachal Pradesh,Chennai,621771,2020-02-25,1,118553.0,51,6.0,5717.0,0,11.683123831961872
64733,Airtel,M,40.0,Nagaland,Mumbai,901668,2020-11-19,1,60191.0,81,45.0,9316.0,0,11.005294732100756
124886,Vodafone,M,65.0,Andhra Pradesh,Delhi,146357,2021-09-17,2,145763.0,74,39.0,6324.0,1,11.889744154488271
145556,BSNL,M,43.0,Nagaland,Bangalore,226819,2021-12-29,1,109479.0,80,28.0,9088.0,0,11.603497163154616
217938,Vodafone,M,46.0,Maharashtra,Mumbai,268591,2022-12-26,1,45319.0,28,15.0,252.0,0,10.721503715141942
215434,Reliance Jio,M,56.0,Uttar Pradesh,Kolkata,965864,2022-12-14,0,149056.0,72,19.0,1649.0,1,11.912084062109443
15425,BSNL,M,64.0,Karnataka,Hyderabad,518376,2020-03-18,4,44369.0,44,33.0,9506.0,0,10.700318844372955
120525,Vodafone,M,67.0,Madhya Pradesh,Chennai,326370,2021-08-26,4,80081.0,34,18.0,9847.0,0,11.290806388702206
214344,Airtel,F,33.0,Haryana,Delhi,744334,2022-12-08,1,130056.0,40,50.0,5370.0,0,11.775728094880009
225789,BSNL,M,26.0,Mizoram,Delhi,706219,2023-02-04,1,94277.0,68,39.0,4544.0,0,11.454003143418186
213978,Vodafone,F,46.0,Bihar,Kolkata,861898,2022-12-06,2,127085.0,56,9.0,5379.0,0,11.752619301622053
24895,BSNL,M,58.0,Mizoram,Hyderabad,751614,2020-05-04,0,80566.0,82,9.0,3599.0,0,11.29684441537527
23459,Airtel,F,48.0,Goa,Hyderabad,567823,2020-04-27,1,69473.0,63,9.0,9294.0,0,11.148707860840329
18247,Vodafone,F,47.0,Sikkim,Bangalore,159494,2020-04-01,3,118665.0,88,28.0,9973.0,0,11.684068103172748
140334,Reliance Jio,F,34.0,Uttar Pradesh,Kolkata,101701,2021-12-03,3,99144.0,23,24.0,8870.0,0,11.504338704032905
20348,Reliance Jio,F,51.0,Tripura,Chennai,997359,2020-04-11,2,97566.0,57,31.0,2352.0,0,11.488294600473404
133148,Vodafone,F,63.0,Haryana,Delhi,982498,2021-10-28,1,28471.0,41,24.0,1291.0,1,10.256676427190028
459,Vodafone,F,71.0,Haryana,Chennai,621695,2020-01-03,2,122184.0,60,44.0,9649.0,0,11.71329156859445
111620,Reliance Jio,M,74.0,Telangana,Bangalore,400450,2021-07-12,1,52368.0,92,31.0,6913.0,0,10.866070092189561
128030,Airtel,M,18.0,Kerala,Chennai,232305,2021-10-02,4,426289.0,50,21.0,5482.0,0,12.962875144819241
140135,Vodafone,F,73.0,Madhya Pradesh,Bangalore,987950,2021-12-02,3,75506.0,16,1.0,3143.0,0,11.231980646171113
204432,Airtel,F,34.0,Mizoram,Mumbai,194185,2022-10-20,0,127431.0,1,46.0,2034.0,0,11.755338167974474
53053,Airtel,M,40.0,Himachal Pradesh,Hyderabad,908718,2020-09-22,2,26120.0,40,42.0,148.0,0,10.170494867496725
241406,BSNL,M,31.0,Goa,Bangalore,468005,2023-04-23,3,105499.0,52,31.0,10045.0,0,11.566466231898259
169664,Airtel,M,37.0,Assam,Delhi,225173,2022-04-29,3,63274.0,54,29.0,5743.0,0,11.055245585413324
137621,Reliance Jio,F,62.0,Telangana,Kolkata,962463,2021-11-19,4,124131.0,69,18.0,4946.0,0,11.729100794520692
58910,Reliance Jio,M,18.0,Andhra Pradesh,Bangalore,107731,2020-10-21,3,67701.0,86,23.0,9515.0,0,11.122871000561496
94079,Vodafone,M,37.0,Punjab,Delhi,505263,2021-04-15,0,69688.0,2,21.0,5105.0,0,11.1517977650686
33996,Reliance Jio,F,29.0,Kerala,Kolkata,674366,2020-06-19,2,37927.0,92,4.0,3916.0,0,10.543444904581953
140539,Vodafone,F,44.0,Uttar Pradesh,Bangalore,676605,2021-12-04,1,86426.0,39,12.0,3556.0,0,11.367055405974192
75916,Airtel,M,63.0,Meghalaya,Kolkata,339182,2021-01-14,2,79331.0,35,44.0,4198.0,0,11.281396857121578
150608,Reliance Jio,F,41.0,Manipur,Mumbai,386027,2022-01-23,2,93274.0,66,18.0,4723.0,0,11.443307398089358
4511,Reliance Jio,F,73.0,Tamil Nadu,Bangalore,402311,2020-01-23,4,41724.0,50,44.0,3791.0,0,10.638855748530036
36724,Airtel,F,25.0,Maharashtra,Bangalore,723622,2020-07-02,4,38144.0,62,17.0,3905.0,0,10.549149966524329
6215,Reliance Jio,F,69.0,Madhya Pradesh,Hyderabad,445833,2020-02-01,0,65881.0,81,5.0,7100.0,0,11.095620542057855
135947,Reliance Jio,M,21.0,Andhra Pradesh,Chennai,228713,2021-11-11,2,49500.0,31,3.0,2357.0,1,10.809748150372926
33138,BSNL,F,34.0,Rajasthan,Chennai,402726,2020-06-14,3,87767.0,48,31.0,1680.0,0,11.382452248497327
125203,Reliance Jio,F,21.0,Mizoram,Mumbai,898747,2021-09-18,1,77317.0,83,44.0,1488.0,0,11.255682066459011
189723,Vodafone,F,64.0,Telangana,Kolkata,348420,2022-08-07,2,73234.0,45,22.0,5755.0,0,11.201428727752408
167350,Vodafone,M,54.0,Nagaland,Bangalore,514813,2022-04-17,3,79660.0,49,24.0,4682.0,1,11.285535410008588
104388,Reliance Jio,M,56.0,Rajasthan,Kolkata,569796,2021-06-06,0,144790.0,72,12.0,1527.0,0,11.883046602305937
191814,BSNL,M,23.0,Karnataka,Chennai,422470,2022-08-18,2,34042.0,71,12.0,1931.0,0,10.43537971041382
83553,BSNL,M,30.0,Rajasthan,Hyderabad,147175,2021-02-22,2,75087.0,46,24.0,2397.0,0,11.226416038034198
112380,Reliance Jio,M,42.0,Tamil Nadu,Hyderabad,784310,2021-07-16,0,54851.0,29,31.0,5691.0,0,10.912393928119744
92336,Airtel,F,40.0,Jharkhand,Bangalore,585569,2021-04-07,3,30076.0,88,40.0,1261.0,0,10.311516039047453
131543,Reliance Jio,M,19.0,Meghalaya,Bangalore,818709,2021-10-20,4,46716.0,61,8.0,8442.0,0,10.751863403111642
204389,BSNL,M,68.0,Punjab,Bangalore,132649,2022-10-19,0,101677.0,61,28.0,6528.0,0,11.529566236118352
233744,Reliance Jio,F,70.0,Chhattisgarh,Mumbai,378557,2023-03-15,2,85609.0,32,40.0,9160.0,0,11.357557377736532
83337,BSNL,M,49.0,Tripura,Kolkata,137763,2021-02-21,1,75863.0,20,15.0,6186.0,0,11.236697542563563
27704,BSNL,M,46.0,Assam,Kolkata,648625,2020-05-18,3,85609.0,40,24.0,4946.0,0,11.357557377736532
231730,Reliance Jio,F,32.0,Rajasthan,Delhi,858594,2023-03-05,2,121832.0,41,48.0,7587.0,0,11.710406533522006
142746,Airtel,F,62.0,Nagaland,Bangalore,354497,2021-12-15,2,62739.0,-3,25.0,9643.0,0,11.046754481744669
41625,Airtel,F,46.0,Arunachal Pradesh,Delhi,803243,2020-07-27,1,53088.0,46,-2.0,5563.0,0,10.879725029461348
233963,BSNL,M,65.0,Sikkim,Chennai,457334,2023-03-17,0,24395.0,-5,8.0,4496.0,0,10.102174463416347
149282,Vodafone,M,29.0,Tripura,Hyderabad,311241,2022-01-17,3,109302.0,54,38.0,4458.0,0,11.601879121180454
102227,Reliance Jio,M,54.0,Uttarakhand,Hyderabad,512089,2021-05-26,2,59364.0,-9,40.0,1830.0,0,10.991460106099893
48370,BSNL,M,72.0,West Bengal,Delhi,479771,2020-08-30,0,20557.0,54,28.0,3210.0,0,9.931005438572868
150684,Vodafone,M,32.0,Chhattisgarh,Chennai,329952,2022-01-24,0,149929.0,3,5.0,4784.0,0,11.91792379748895
7624,BSNL,F,49.0,Madhya Pradesh,Delhi,678596,2020-02-08,3,45769.0,69,35.0,9284.0,0,10.731384133647687
52236,BSNL,M,72.0,Haryana,Kolkata,434003,2020-09-18,4,101334.0,0,45.0,7149.0,0,11.526187138953414
215381,BSNL,M,39.0,Meghalaya,Kolkata,668936,2022-12-13,4,101501.0,10,53.0,6398.0,0,11.527833781703347
232638,Vodafone,M,18.0,Gujarat,Bangalore,244629,2023-03-10,4,137966.0,55,7.0,916.0,0,11.834769805108317
133429,BSNL,M,20.0,Jharkhand,Chennai,827461,2021-10-29,2,96651.0,41,42.0,-590.0,0,11.478872177645345
88340,BSNL,M,68.0,Tripura,Chennai,639881,2021-03-18,1,43554.0,71,46.0,8359.0,0,10.681779786252992
67719,Reliance Jio,M,32.0,Himachal Pradesh,Mumbai,497936,2020-12-04,0,148861.0,92,49.0,4497.0,0,11.910774981266345
69675,Reliance Jio,F,54.0,Nagaland,Delhi,518480,2020-12-14,1,53093.0,53,8.0,9335.0,0,10.879819206495405
63214,BSNL,F,74.0,Haryana,Chennai,195016,2020-11-12,4,137329.0,9,2.0,1767.0,0,11.830142067524328
138771,Vodafone,M,67.0,Tamil Nadu,Bangalore,256028,2021-11-25,3,85609.0,6,6.0,4364.0,0,11.357557377736532
124929,Reliance Jio,M,22.0,Tamil Nadu,Bangalore,867625,2021-09-17,4,66215.0,52,37.0,1142.0,0,11.100677404565232
172229,BSNL,F,37.0,Assam,Delhi,653239,2022-05-12,2,101609.0,95,26.0,9830.0,0,11.528897234479928
119931,BSNL,F,38.0,Uttar Pradesh,Delhi,708222,2021-08-23,2,97586.0,55,24.0,8213.0,1,11.488499566808402
36388,Reliance Jio,M,50.0,Gujarat,Kolkata,773426,2020-07-01,4,46247.0,98,31.0,6575.0,0,10.741773498762312
74155,Vodafone,M,23.0,Arunachal Pradesh,Hyderabad,561444,2021-01-06,2,92810.0,26,24.0,5591.0,0,11.438320446232394
31017,Vodafone,M,24.0,Uttarakhand,Delhi,231021,2020-06-04,0,75660.0,16,38.0,514.0,0,11.234018115123202
18337,Vodafone,F,62.0,Sikkim,Mumbai,887971,2020-04-01,1,44685.0,53,34.0,10032.0,0,10.707415532439432
218222,Reliance Jio,F,47.0,Gujarat,Hyderabad,868570,2022-12-28,0,118408.0,77,30.0,6243.0,0,11.681900012056674
24471,Airtel,M,70.0,Tamil Nadu,Delhi,330517,2020-05-02,3,40913.0,82,5.0,9929.0,0,10.619227581748708
77453,Vodafone,M,54.0,Tripura,Hyderabad,183429,2021-01-22,0,139805.0,13,29.0,3328.0,1,11.848011026315811
201715,Airtel,M,66.0,Kerala,Bangalore,539515,2022-10-06,2,47497.0,89,19.0,6764.0,0,10.768442883873123
191435,Airtel,F,31.0,Telangana,Kolkata,155058,2022-08-16,4,133807.0,23,29.0,873.0,0,11.804161215621306
40091,Reliance Jio,F,48.0,Tripura,Chennai,687035,2020-07-19,4,72065.0,89,40.0,4470.0,0,11.185337644782546
167699,Vodafone,M,68.0,Arunachal Pradesh,Hyderabad,310760,2022-04-19,2,28547.0,74,43.0,7737.0,0,10.259342160090958
199198,Vodafone,F,60.0,Gujarat,Mumbai,694997,2022-09-23,4,61486.0,67,-2.0,329.0,1,11.026581049336441
15750,Airtel,F,30.0,Tripura,Chennai,293099,2020-03-19,4,24773.0,27,34.0,7336.0,1,10.117549995114146
189482,Airtel,F,58.0,Goa,Chennai,480611,2022-08-06,1,140645.0,30,47.0,9076.0,0,11.854001374125042
204294,Reliance Jio,M,63.0,West Bengal,Kolkata,219796,2022-10-19,4,146084.0,78,10.0,3357.0,0,11.89194392306341
12990,BSNL,M,36.0,Telangana,Chennai,129259,2020-03-06,3,71951.0,5,6.0,7458.0,1,11.18375450901049
18107,Vodafone,F,46.0,Madhya Pradesh,Chennai,716406,2020-03-31,2,111893.0,27,20.0,4248.0,0,11.625307273559502
60046,BSNL,M,20.0,Gujarat,Bangalore,318297,2020-10-27,3,45244.0,45,31.0,1522.0,1,10.719847445785234
3931,BSNL,M,37.0,Andhra Pradesh,Bangalore,763372,2020-01-20,0,88859.0,21,46.0,8399.0,0,11.3948173764899
117039,Reliance Jio,M,60.0,Telangana,Mumbai,337913,2021-08-08,0,137059.0,70,43.0,5202.0,0,11.828174065139814
8747,Airtel,M,58.0,West Bengal,Mumbai,939450,2020-02-13,4,99596.0,51,37.0,3811.0,0,11.50888732263713
172157,Vodafone,F,58.0,Sikkim,Chennai,299813,2022-05-11,2,132214.0,51,15.0,1439.0,0,11.792184664410925
72633,Vodafone,M,56.0,Goa,Hyderabad,502121,2020-12-29,2,33304.0,-6,12.0,9439.0,0,10.41346281484728
159882,BSNL,M,65.0,Manipur,Delhi,563343,2022-03-11,0,46382.0,43,13.0,1816.0,1,10.744688291770704
30387,Airtel,M,20.0,Jharkhand,Bangalore,252533,2020-06-01,3,47704.0,-3,33.0,4097.0,0,10.772791493185947
157296,Vodafone,M,36.0,Himachal Pradesh,Delhi,950807,2022-02-26,3,74446.0,31,35.0,4130.0,0,11.217842741799934
189942,Airtel,M,46.0,Bihar,Bangalore,692115,2022-08-08,0,115929.0,42,24.0,5459.0,0,11.660741839664448
16442,Airtel,F,54.0,Punjab,Hyderabad,295747,2020-03-23,4,69103.0,27,35.0,8187.0,0,11.143367895200482
65929,Reliance Jio,M,34.0,Nagaland,Hyderabad,397934,2020-11-25,3,85609.0,39,5.0,2863.0,1,11.357557377736532
231402,BSNL,M,74.0,Arunachal Pradesh,Kolkata,163802,2023-03-04,4,69484.0,43,29.0,8381.0,0,11.148866180920683
157538,BSNL,M,47.0,Kerala,Hyderabad,133775,2022-02-27,0,144427.0,13,16.0,-204.0,0,11.880536392460735
152548,Vodafone,M,58.0,Karnataka,Kolkata,154338,2022-02-02,4,121532.0,5,6.0,1853.0,0,11.707941109823068
13754,BSNL,M,59.0,Himachal Pradesh,Kolkata,840257,2020-03-09,4,48866.0,49,7.0,720.0,0,10.796857601025716
86251,BSNL,M,57.0,Tripura,Delhi,478477,2021-03-07,3,76449.0,56,3.0,649.0,1,11.244392211357209
218202,Vodafone,M,25.0,Goa,Kolkata,813700,2022-12-28,0,56301.0,35,32.0,1885.0,0,10.938485337475505
220302,BSNL,M,38.0,Himachal Pradesh,Delhi,658564,2023-01-07,1,88197.0,86,46.0,4820.0,0,11.387339566000822
94996,Vodafone,F,38.0,Uttar Pradesh,Bangalore,391356,2021-04-20,2,139984.0,92,16.0,6608.0,0,11.849290552994093
110394,BSNL,M,40.0,Tripura,Bangalore,394922,2021-07-06,1,139833.0,39,24.0,254.0,0,11.848211283790377
183316,Reliance Jio,M,74.0,Gujarat,Chennai,925593,2022-07-06,2,142817.0,67,44.0,3096.0,0,11.869326371364103
209705,BSNL,M,22.0,Bihar,Kolkata,974034,2022-11-15,2,43224.0,83,34.0,4412.0,0,10.674174310551491
133132,BSNL,F,29.0,Maharashtra,Chennai,347956,2021-10-28,4,132625.0,31,10.0,5704.0,0,11.795288415944409
31649,Vodafone,M,45.0,Andhra Pradesh,Mumbai,816761,2020-06-07,3,134479.0,50,18.0,9068.0,0,11.809170768082497
91431,BSNL,M,19.0,Sikkim,Hyderabad,359798,2021-04-02,4,106599.0,9,4.0,5937.0,0,11.57683879071388
34250,Vodafone,M,55.0,Punjab,Kolkata,279709,2020-06-20,2,106581.0,73,34.0,6217.0,1,11.576669920921471
109606,Vodafone,M,29.0,Uttar Pradesh,Kolkata,342684,2021-07-02,0,113985.0,14,48.0,6165.0,0,11.64383091281769
179459,BSNL,M,71.0,Tripura,Hyderabad,718694,2022-06-17,2,141720.0,69,10.0,4144.0,0,11.861615615121604
221638,Vodafone,M,32.0,Kerala,Chennai,551330,2023-01-14,3,107174.0,34,47.0,2247.0,0,11.582218291466178
46938,BSNL,M,25.0,Himachal Pradesh,Chennai,823030,2020-08-22,1,100640.0,57,33.0,4933.0,0,11.519315008291898
123132,Reliance Jio,M,70.0,Sikkim,Mumbai,833069,2021-09-08,0,135068.0,48,17.0,10000.0,0,11.813541037958883
109856,Airtel,M,41.0,Andhra Pradesh,Delhi,105341,2021-07-03,2,50294.0,58,24.0,8974.0,0,10.825660947568439
160759,Reliance Jio,M,64.0,Assam,Kolkata,238557,2022-03-15,1,131274.0,98,35.0,4946.0,0,11.78504963850606
188735,BSNL,M,31.0,Himachal Pradesh,Bangalore,707818,2022-08-02,4,34487.0,83,40.0,8507.0,1,10.448366716426971
138017,BSNL,M,47.0,Rajasthan,Kolkata,586716,2021-11-21,3,87037.0,26,15.0,5058.0,0,11.374100083884596
93585,Vodafone,M,47.0,Nagaland,Hyderabad,109587,2021-04-13,2,127524.0,38,21.0,6781.0,0,11.756067702791126
66996,Airtel,F,30.0,Himachal Pradesh,Hyderabad,817449,2020-12-01,1,98020.0,79,9.0,1201.0,0,11.492937020411091
141556,BSNL,M,66.0,Manipur,Hyderabad,741950,2021-12-09,1,138394.0,81,34.0,1529.0,0,11.837867194345474
13280,Vodafone,F,33.0,Telangana,Chennai,849257,2020-03-07,0,66980.0,58,35.0,6810.0,0,11.112164276066547
39473,Reliance Jio,F,71.0,Chhattisgarh,Kolkata,646104,2020-07-16,4,138618.0,88,17.0,8485.0,1,11.839484441479716
225402,Vodafone,M,73.0,West Bengal,Kolkata,135410,2023-02-02,1,133163.0,89,45.0,9866.0,0,11.799336730288564
128912,Reliance Jio,M,71.0,Kerala,Kolkata,740907,2021-10-07,2,28295.0,77,20.0,7715.0,0,10.250475730885316
184629,Reliance Jio,M,61.0,Assam,Hyderabad,589980,2022-07-13,1,118691.0,96,43.0,8275.0,0,11.684287181527841
72743,Airtel,M,70.0,Kerala,Hyderabad,823480,2020-12-30,2,133259.0,23,32.0,-152.0,1,11.800057386116528
147799,Airtel,M,26.0,Punjab,Mumbai,910050,2022-01-09,1,119176.0,52,19.0,7479.0,0,11.688365061975423
225820,Vodafone,M,59.0,Uttarakhand,Hyderabad,405878,2023-02-04,0,63501.0,14,31.0,4700.0,0,11.058826680447785
117821,Vodafone,F,46.0,Bihar,Bangalore,178222,2021-08-12,2,93796.0,59,25.0,4997.0,0,11.44888815154042
20777,Reliance Jio,F,63.0,Rajasthan,Hyderabad,941555,2020-04-13,3,89880.0,92,27.0,9721.0,0,11.406241852183078
180945,Airtel,M,31.0,Assam,Chennai,780740,2022-06-24,2,29950.0,88,52.0,3633.0,0,10.307317991967832
161436,Reliance Jio,M,65.0,Madhya Pradesh,Bangalore,353402,2022-03-18,2,136575.0,58,43.0,5387.0,0,11.824636515221371
180046,BSNL,M,33.0,Arunachal Pradesh,Mumbai,485808,2022-06-20,0,121372.0,16,24.0,4946.0,0,11.706623727599986
218651,Airtel,M,57.0,Madhya Pradesh,Bangalore,435305,2022-12-30,2,143916.0,6,53.0,9069.0,0,11.876992023493315
107354,Vodafone,F,43.0,Karnataka,Mumbai,522750,2021-06-21,1,104289.0,22,42.0,1343.0,0,11.554930759115258
202113,Airtel,M,68.0,Rajasthan,Kolkata,318266,2022-10-08,3,93223.0,18,27.0,5260.0,0,11.4427604782531
180505,BSNL,M,60.0,Punjab,Kolkata,906037,2022-06-22,0,76154.0,55,39.0,4946.0,0,11.240526016049605
167652,BSNL,F,46.0,Haryana,Chennai,882074,2022-04-19,3,143170.0,-5,0.0,2439.0,1,11.87179499903348
160398,BSNL,F,43.0,Haryana,Chennai,438543,2022-03-13,2,104280.0,33,22.0,9719.0,1,11.55484445756801
134824,Vodafone,F,32.0,Uttar Pradesh,Bangalore,965592,2021-11-05,1,24473.0,27,6.0,3612.0,0,10.105366608545614
32342,Vodafone,F,34.0,Haryana,Chennai,803467,2020-06-10,1,45326.0,73,39.0,500.0,0,10.721658160407951
213718,Vodafone,M,35.0,Maharashtra,Bangalore,276665,2022-12-05,3,142322.0,53,0.0,9479.0,0,11.865854401375563
209446,Airtel,F,64.0,Odisha,Delhi,715149,2022-11-14,4,86364.0,69,46.0,4006.0,1,11.366337780127385
62160,BSNL,F,70.0,Tripura,Chennai,828979,2020-11-07,2,80098.0,80,8.0,4846.0,0,11.291018648584012
240789,Vodafone,M,70.0,Madhya Pradesh,Bangalore,822344,2023-04-20,1,56098.0,8,16.0,-121.0,0,10.934873266039972
52359,Airtel,F,34.0,Karnataka,Chennai,903754,2020-09-19,4,48961.0,71,34.0,-301.0,0,10.798799766025086
122764,Vodafone,M,54.0,Tripura,Chennai,167377,2021-09-06,1,40842.0,48,46.0,85.90733472258135,0,10.61749072697545
86616,Vodafone,M,57.0,Kerala,Delhi,355214,2021-03-09,0,126003.0,26,25.0,1492.0,0,11.744068931461467
206579,Airtel,F,68.0,Bihar,Delhi,732602,2022-10-30,4,110496.0,26,17.0,8733.0,0,11.612743650250128
194235,Vodafone,M,32.0,Madhya Pradesh,Delhi,488976,2022-08-30,3,45399.0,89,8.0,5304.0,0,10.72326738402944
13837,BSNL,F,30.0,Tamil Nadu,Hyderabad,572090,2020-03-10,0,80623.0,15,15.0,5267.0,0,11.29755165092038
41288,BSNL,M,27.0,Chhattisgarh,Hyderabad,824157,2020-07-25,3,21093.0,-4,29.0,2400.0,0,9.95674391883656
100937,BSNL,M,24.0,West Bengal,Mumbai,150834,2021-05-20,2,97367.0,32,7.0,269.0,1,11.486252893554393
110746,BSNL,M,19.0,Tamil Nadu,Hyderabad,533195,2021-07-08,2,31053.0,64,31.0,7716.0,0,10.343482903541116
134495,Airtel,F,31.0,Mizoram,Delhi,218706,2021-11-04,3,81841.0,2,34.0,1161.0,0,11.31254583825457
177774,Airtel,M,30.0,Gujarat,Chennai,140540,2022-06-08,2,22407.0,103,41.0,10499.0,0,10.017173316939944
1183,Vodafone,F,58.0,Arunachal Pradesh,Bangalore,209205,2020-01-06,0,145486.0,50,31.0,684.0,0,11.887842014522958
44182,Airtel,F,59.0,Odisha,Delhi,564690,2020-08-09,0,82595.0,49,14.0,8264.0,0,11.321716532186365
12793,BSNL,M,26.0,Manipur,Chennai,670474,2020-03-05,3,29616.0,93,43.0,8139.0,0,10.29610379977538
145471,Reliance Jio,M,47.0,Meghalaya,Bangalore,977834,2021-12-29,4,120929.0,8,34.0,5682.0,1,11.702967144779322
145014,Reliance Jio,F,51.0,West Bengal,Hyderabad,824901,2021-12-26,3,66705.0,37,11.0,7053.0,0,11.108050182880493
